8C7EB3	Lytro
8C7F3B	Commscope
8C8126	Arcom
8C8172	Sichuan Tianyi Comheart Telecom Co
8C8283	Apple
8C82A8	Insigma Technology Co
8C8394	Arcadyan
8C839D	Shenzhen Xinyupeng Electronic Tec…
8C83DF	Nokia
8C83E1	Samsung Electronics Co
8C83E8	Huawei Technologies CO
8C83FC	Axioma Metering UAB
8C8401	Privat registriert
8C8442	Cisco Systems
8C8474	Broadcom
8C8580	Smart Innovation
8C8590	Apple
8C85C1	Hewlett Packard Enterprise
8C85E6	Cleondris
8C861E	Apple
8C862A	Huawei Technologies CO
8C86DD	TP-Link Systems
8C8726	VAST Data
8C873B	Leica Camera
8C87D0	Shenzhen Uascent Technology Co
8C8881	Cisco Meraki
8C897A	Augtek
8C89A5	Micro-Star INT'L CO
8C89FA	Zhejiang Hechuan Technology Co
8C8A6E	Estun Automation Technoloy CO
8C8ABB	Beijing Orient View Technology Co
8C8ACD	Huawei Technologies CO
8C8B48	Silicon Laboratories
8C8B5B	WNC
8C8B83	Texas Instruments
8C8C29	Espressif (ESP32)
8C8CAA	LCFC Electronics Technology co
8C8D28	Intel
8C8E0D	zte
8C8E4E	Baylan Olcu Aletleri San. ve Tic.…
8C8E76	taskit
8C8EF2	Apple
8C8F8B	China Mobile Chongqing branch
8C8FE9	Apple
8C902D	TP-Link Systems
8C90D3	Nokia
8C9109	Toyoshima Electric Technoeogy Co
8C913A	Mellanox Technologies
8C91A4	Apple
8C9236	Aus.Linx Technology Co
8C9246	Oerlikon Textile Gmbh&Co
8C9351	Jigowatts
8C938B	Realme Chongqing Mobile Telecommu…
8C941F	Cisco Systems
8C9461	Cisco Systems
8C946A	New H3C Technologies Co
8C94CC	SFR
8C94CF	Encell Technology
8C94DF	Espressif (ESP32)
8C965F	Shandong Zhongan Technology Co
8C96A5	New H3C Technologies Co
8C97EA	Freebox SAS
8C9806	Shenzhen SEI Robotics CO
8C986B	Apple
8C9885	Samsung Electronics Co
8C99E6	TCT mobile
8C9A8F	Sagemcom Broadband SAS
8C9B2D	Plantronics
8C9F3B	Qingdao Hisense Communications Co
8CA048	Beijing NeTopChip Technology Co
8CA2F5	Huawei Device Co
8CA2FD	Starry
8CA399	Servercom Private
8CA3EC	Samsung Electronics Co
8CA401	Shenzhen New Chip Intelligence Co
8CA454	Privat registriert
8CA5A1	Oregano Systems - Design & Consul…
8CA5CF	Huawei Technologies CO
8CA6820	AI Security
8CA6821	FightCamp
8CA6822	Lion Energy
8CA6823	Royal Way General Trading
8CA6824	China Information Technology Desi…
8CA6825	Qstar Technology Co
8CA6826	ShangHai Huijue Network Communica…
8CA6827	Anhui seeker electronic technolog…
8CA6828	Schok
8CA6829	Barkodes Bilgisayar Sistemleri Bi…
8CA682A	Schok
8CA682B	Pocketalk
8CA682C	Netskope
8CA682D	EFit partners
8CA682E	Texys
8CA6DF	Tp-link Technologies CO
8CA96D	Huawei Technologies CO
8CA96F	D&M
8CA982	Intel
8CA9FD	Copper Mountain Technologies
8CAAB5	Espressif (ESP32)
8CAACE	Xiaomi
8CAB8E	Shanghai Feixun Communication Co
8CAE490	Ouman
8CAE491	H3 Platform
8CAE492	SEVERIN Elektrogeräte
8CAE493	Bertin Technologies
8CAE494	Jiangsu Sixingda Information Tech…
8CAE495	Gati Information Technolog Co
8CAE496	Chengdu BillDTE Technology Co
8CAE497	Precitec Optronik
8CAE498	LLC Taipit - Measuring Equipment
8CAE499	TTR
8CAE49A	Gigawave
8CAE49B	Suzhou Guowang Electronics Techno…
8CAE49C	Parametric
8CAE49D	Larch Networks
8CAE49E	Shanghai Kanghai Information Syst…
8CAE4C	Plugable Technologies
8CAE89	Y-cam Solutions
8CAEDB	Nagtech
8CB094	Airtech I&C Co
8CB0E9	Samsung
8CB50E	Cisco Systems
8CB64F	Cisco Systems
8CB6C5	Mimosa Networks
8CB7F7	Shenzhen UniStrong Science & Tech…
8CB82C	IPitomy Communications
8CB84A	Samsung Electro-mechanics
8CB864	AcSiP Technology
8CB87E	Intel
8CBA25	Union MAN Technology CO
8CBAFC	Joynext
8CBD37	Shenzhen Phaten Tech
8CBE24	Tashang Semiconductor Co
8CBE6F	Tianyi Telecom Terminals
8CBEBE	Xiaomi
8CBF9D	Shanghai Xinyou Information Techn…
8CBFA6	Samsung Electronics Co
8CBFEA	Espressif (ESP32)
8CC121	Panasonic Corporation AVC Networks
8CC246	Apple
8CC573	Xsight Labs
8CC58C	ShenZhen Elsky Technology Co
8CC5B4	Sagemcom Broadband SAS
8CC5D0	Samsung Electronics Co
8CC5E1	ShenZhen Konka Telecommunication…
8CC661	Current
8CC681	Intel
8CC7AA	Radinet Communications
8CC7C3	Netlink ICT
8CC7D0	zhejiang ebang communication co
8CC84B	Chongqing Fugui Electronics CO
8CC8CD	Samsung Electronics Co
8CC8F40	Guardtec
8CC8F41	Lanhomex Technology Co
8CC8F42	Dark Horse Connect
8CC8F43	Toho Denki Ind.co
8CC8F44	ITECH Electronic Co
8CC8F45	Beijing KXWELL Technology CO
8CC8F46	SHENZHEN D-light Technolgy
8CC8F47	TableSafe
8CC8F48	Strongbyte Solutions
8CC8F49	Swift Navigation
8CC8F4A	Trilux Group Management
8CC8F4B	PTYPE Co
8CC8F4C	Shenzhen KSTAR Science and Techno…
8CC8F4D	Beijing Xinxunxintong Eletronics…
8CC8F4E	Evaporcool Solutions
8CC9E9	Huawei Device Co
8CCB14	TBS
8CCBDF	Foxconn Interconnect Technology
8CCD55	EM Microelectronic
8CCDA2	ACTP
8CCDE8	Nintendo Co
8CCDFE	AMPAK Technology
8CCE4E	Espressif (ESP32)
8CCEFD	Shenzhen zhouhai technology co
8CCF09	Dell EMC
8CCF5C	Befega
8CCF8F	ITC Systems
8CD066	Texas Instruments
8CD08B	WuXi Rigosys Technology Co
8CD0B2	Beijing Xiaomi Mobile Software Co
8CD17B	CG Mobile
8CD1A6	eero
8CD2E9	Yokote Seiko CO
8CD3A2	VisSim AS
8CD48E	Itel Mobile
8CD54A	Taiyo Yuden CO
8CD628	Ikor Metering
8CD67F	EM Microelectronic
8CD9D6	Xiaomi
8CDB25	ESG Solutions
8CDC02	zte
8CDCD4	HP
8CDD0B	eero
8CDD30	Ruijie Networks Co
8CDD8D	Wifly-City System
8CDE52	ISSC Technologies
8CDE99	Comlab
8CDEE6	Samsung Electronics Co
8CDEF9	Beijing Xiaomi Mobile Software Co
8CDF2C	vivo Mobile Communication Co
8CDF9D	NEC
8CE042	vivo Mobile Communication Co
8CE081	zte
8CE117	zte
8CE2DA	Circle Media
8CE38E	Kioxia
8CE468	Guangzhou Sageran Technology Co
8CE4DB	Shenzhen MiaoMing Intelligent Tec…
8CE5C0	Samsung Electronics Co
8CE5EF	Huawei Technologies CO
8CE748	Hangzhou Hikvision Digital Techno…
8CE78C	DK Networks
8CE7B3	Sonardyne
8CE807	Bouffalo Lab Co
8CE9B4	Zhejiang Dahua Technology Co
8CE9EE	Intel
8CE9FF	Dell
8CEA12	Shenzhen MiaoMing Intelligent Tec…
8CEA1B	Edgecore Networks
8CEA48	Samsung Electronics Co
8CEA88	Chengdu Yocto Communication Techn…
8CEBC6	Huawei Technologies CO
8CEC4B	Dell
8CEC7B	Apple
8CEDE1	Ubiquiti
8CEE17	Gyges Labs
8CEEC6	Precepscion
8CEEFD	zte
8CF0DF	Beijing Zhongyuan Yishang Technol…
8CF112	Motorola Mobility
8CF228	Mercury Communication Technologie…
8CF319	Siemens Industrial Automation Pro…
8CF3E7	solidotech
8CF5A3	Samsung Electro-mechanics
8CF681	Silicon Laboratories
8CF710	AMPAK Technology
8CF773	Nokia
8CF813	Orange Polska
8CF8C5	Intel
8CF945	Power Automation
8CF957	RuiXingHengFang Network Co
8CF9C9	MESADA Technology Co
8CFABA	Apple
8CFADD	Huawei Technologies CO
8CFCA0	Shenzhen Smart Device Technology…
8CFD15	Imagine Marketing Private
8CFD18	Huawei Technologies CO
8CFD49	Espressif (ESP32)
8CFDDE	Sagemcom Broadband SAS
8CFDF0	Qualcomm
8CFE57	Apple
8CFE74	Ruckus Wireless
8CFEB4	Vsoontech Electronics CO
90004E	Hon Hai Precision Ind. Co
9000DB	Samsung Electronics Co
900117	Huawei Technologies CO
90013B	Sagemcom Broadband SAS
900218	SKY UK
90027A	Shenzhen Sworix Techonlogy Co
90028A	Shenzhen Shidean Legrand Electron…
9002A9	Zhejiang Dahua Technology Co
900325	Huawei Technologies CO
90032E	Taicang T&W Electronics
900371	Quectel Wireless Solutions Co
900372	Longnan Junya Digital Technology
9003B7	Parrot SA
900628	Samsung Electronics Co
9006DB	Huawei Technologies CO
9006F2	Texas Instruments
900917	Far-sighted mobile
9009D0	Synology Incorporated
9009DF	Intel
900A1A	Taicang T&W Electronics
900A39	Wiio
900A3A	PSG Plastic Service
900A48	Samsung Electronics Co
900A62	Inventus Power Eletronica do Bras…
900A75	New H3C Technologies Co
900A84	Mellanox Technologies
900BC1	Sprocomm Technologies CO
900C0F	Flume-io
900CB4	Alinket Electronic Technology Co
900CC8	Google
900D66	Digimore Electronics Co
900DCB	Commscope
900E83	Monico Monitoring
900E84	eero
900E9E	Shenzhen SuperElectron Technology…
900EB3	Shenzhen Amediatech Technology Co
900F0C	Cloud Network Technology
901057	Intel
901195	Amazon
901234	Shenzhen YOUHUA Technology Co
9012A1	We
9013DA	Athom
9014AF	Cambium Networks
901506	Espressif (ESP32)
9015640	Fengzhushou Co
9015642	PIN Genie
9015643	Clinton Electronics
9015644	Kontakt Micro-Location Sp z o.o
9015645	Relectrify
9015646	final
9015647	Hangzhou System Technology Co
9015648	Heliogen
9015649	Annapurna labs
901564A	Bunka Shutter Co
901564B	Shanghai AMP&MOONS'Automation Co
901564C	Linak
901564D	Jiangsu Kangjie Data Co
901564E	Guiyag Electrlcal Control Equipme…
9016BA	Huawei Technologies CO
901711	Hagenuk Marinekommunikation
90173F	Huawei Technologies CO
90179B	Nanomegas
9017AC	Huawei Technologies CO
9017C8	Huawei Technologies CO
90185E	Apex Tool Group GmbH & Co OHG
90187C	Samsung Electro Mechanics CO
9018AE	Shanghai Meridian Technologies
901900	SCS SA
901A4F	EM Microelectronic
901ACA	Commscope
901B0E	Fujitsu Technology Solutions
901C9E	Alcatel-Lucent Enterprise
901D27	zte
901DFF	ZOWEE TECHNOLOGY Co
901EDD	Great Computer
901F09	Silicon Laboratories
901F94	TP-Link Systems
90203A	BYD Precision Manufacture Co
902083	General Engine Management Systems
9020C2	Hewlett Packard Enterprise
9020D7	Microsoft
902106	SKY UK
90212E	Apption Labs
902155	HTC
902181	Shanghai Huaqin Telecom Technolog…
90235B	Amazon
9023B4	New H3C Technologies Co
9023EC	Availink
9025F2	Huawei Technologies CO
90272B	Algorab
902759	Nanjing Jiahao Technology Co
902778	Open Infrastructure
9027E4	Apple
9028F6	Wuhan Yangtze Optical Technology…
902962	Linkpower Microelectronics Co
902AEE	Xiaomi
902B34	Giga-byte Technology CO
902BD2	Huawei Technologies CO
902C09	Apple
902CC7	C-MAX Asia
902CFB	CanTops Co
902D77	Edgecore Americas Networking
902E16	LCFC Electronics Technology co
902E1C	Intel
902E87	LabJack
9030D6	Quectel Wireless Solutions Co
90314B	AltoBeam
903196	Shenzhen Ip-com Networks CO
9031CD	Onyx Healthcare
90324B	Hon Hai Precision Ind. Co
90342B	Gatekeeper Systems
9034FC	Hon Hai Precision Ind. Co
90356E	Vodafone Omnitel
9035A2	Apple
9035EA	Silicon Laboratories
9036B2	Traton
903809	Ericsson
90380C	Espressif (ESP32)
9038DF	Changzhou Tiannengbo System
90395E	Silicon Laboratories
90395F	Amazon
903A72	Ruckus Wireless
903AA0	Nokia
903AE6	Parrot SA
903C1D	Hisense Visual Technology CO
903C92	Apple
903CAE	Yunnan KSEC Digital Technology Co
903CB3	Edgecore Networks
903CDA	Fiberhome Telecommunication Techn…
903D5A	Shenzhen Wision Technology
903D68	G-Printec
903D6B	Zicon Technology
903DBD	Secure Meters
903E7F	Fiberhome Telecommunication Techn…
903EAB	Commscope
903F86	New H3C Technologies Co
903FC3	Huawei Device Co
903FEA	Huawei Technologies CO
9041B2	Ubiquiti
9043E2	Cornami
904506	Tokyo Boeki Medisys
904528	Nintendo Co
9046A2	Tedipay UK
9046B7	Vadaro
904716	Rorze
90473C	China Mobile Group Device Co
904748	Sony PlayStation
9047C2	Intel
904846	Texas Instruments
90486C	Ring
90489A	Hon Hai Precision Ind. Co
904992	YSTen Technology Co
9049FA	Intel
904C02	vivo Mobile Communication Co
904C81	Hewlett Packard Enterprise
904CC5	Apple
904CE5	Hon Hai Precision Ind. Co
904D4A	Sagemcom Broadband SAS
904DC3	Flonidan
904DE2	Apple
904E2B	Huawei Technologies CO
904E910	Spirtech
904E911	Apollo Video Technology
904E912	North Pole Engineering
904E913	Great Talent Technology
904E914	Wrtnode technology
904E915	Enginko SRL
904E916	Nuwa Robotics Limited Taiwan Bran…
904E917	IBM
904E918	CommandScape
904E919	CUTTER Systems spol. s r.o
904E91A	Kaertech
904E91B	Shanghai JaWay Information Techno…
904E91C	Showtacle s.r.o
904E91D	SKODA ELECTRIC a.s
904E91E	Shenzhen Cloudynamo Internet Tech…
90505A	unGlue
90507B	Advanced PANMOBIL Systems GmbH &…
9050CA	Hitron Technologies
90513F	Elettronica Santerno SpA
9051F8	Hewlett Packard Enterprise
9052BF	Sichuan Tianyi Comheart Telecom Co
905446	TES Electronic Solutions
9054B7	Eltex Enterprise
9055AE	Ericsson
9055DE	Fiberhome Telecommunication Techn…
905607	Sichuan AI-Link Technology Co
905671	Cisco Systems
905682	Lenbrook Industries
905692	Autotalks
9056FC	Tecno Mobile
905851	Vantiva
90593C	Az-technology SDN BHD
9059AF	Texas Instruments
905A08	Super Micro Computer
905C34	Sirius Electronic Systems Srl
905C44	Compal Broadband Networks
905D7C	New H3C Technologies Co
905E44	Huawei Technologies CO
905F2E	TCT mobile
905F7A	Apple
905F8D	modas
9060F1	Apple
90610C	Fida
9061AE	Intel
90623F	Apple
90633B	Samsung Electronics Co
90649B	Espressif (ESP32)
9064AD	Huawei Technologies CO
906560	EM Microelectronic
906584	Intel
906717	Alphion India Private
90671C	Huawei Technologies CO
9067B5	Alcatel-Lucent
9067F3	Alcatel Lucent
9068C3	Motorola Mobility
906976	Withrobot
906989	Samsung Electronics Co
906A94	hangzhou huacheng network technol…
906AEB	Microsoft
906C4B	Advance Security Electronics
906CAC	Fortinet
906D05	BXB Electronics CO
906D62	Cambium Networks
906DC8	DLG Automação Industrial Ltda
906EBB	Hon Hai Precision Ind. Co
906F18	Afero
906FA7	Funshion Online Technologies Co
906FA9	Nanjing Putian Telecommunications…
907025	Garea Microsys Co
907065	Texas Instruments
907069	Espressif (ESP32)
9070BF	Mimosa Networks
9070D3	Fiberhome Telecommunication Techn…
907240	Apple
907282	Sagemcom Broadband SAS
90735A	Motorola Mobility
90742E	New H3C Technologies Co
90749D	IRay Technology Co
9074AE	AzureWave Technology
9074F2	Huawei Technologies CO
9075BC	Nokia Shanghai Bell Co
9075DE	Zebra Technologies
90769F	Shenzhen Mercury Communication Te…
9077EE	Cisco Systems
907841	Intel
9078B2	Xiaomi
907910	Integrated Device Technology Sdn.…
907990	Benchmark Electronics Romania SRL
9079CF	zte
907A0A	Gebr. Bode GmbH & Co
907A28	Beijing Morncloud Information And…
907A58	Zegna-Daidong
907ABE	GSD Viet NAM Technology
907ADA	China Dragon Technology
907AF1	Wally
907BC6	Texas Instruments
907E30	LARS
907E43	zte
907EBA	Utek Technology CO
907F61	Chicony Electronics Co
908060	Nilfisk
90808F	Huawei Device Co
90812A	Apple
908158	Apple
908175	Samsung Electronics Co
908260	IEEE 1904.1 Working
9082C3	Quanta Computer
90834B	Beijing Yunyi Times Technology CO
90837A	General Electric Water & Process…
90837E	Fiberhome Telecommunication Techn…
90840D	Apple
90842B	LEGO System
90848B	HDR10+ Technologies
90848E	Fujian Star-net Communication CO
908674	Sichuan Tianyi Comheart Telecom Co
90869B	zte
908855	Cisco Systems
9088A2	Ionics Technology ME Ltda
9088A90	shenzhen zovoton electronic co
9088A91	Akarui Networks Pvt
9088A92	合肥乾盾智能科技有限公司
9088A93	Hangzhou Hollysys Automation Co
9088A94	asmote
9088A95	Shortcut Labs
9088A96	Skysolid Information Security Sys…
9088A97	Wingtech Mobile Communications Co
9088A98	Samway Electronic SRL
9088A99	Nanjing Boswell Industrial Commun…
9088A9A	Yi Tunnel Technology Co
9088A9B	UXV Technologies ApS
9088A9C	Rikom Technologies Sdn Bhd
9088A9D	Remowireless Communication Intern…
9088A9E	TeeJet Technologies
908938	Hefei Linkin Technology Co
90895F	Weifang Goertek Electronics CO
908A80	Cisco Systems
908C09	Total Phase
908C43	Apple
908C44	H.k Zongmu Technology CO
908C63	GZ Weedong Networks Technology Co
908D1D	GH Technologies
908D6C	Apple
908D6E	Dell
908D78	D-Link
908FCF	UNO System Co
90903C	Trison Technology
909060	RSI Video Technologies
909164	ChongQing Lavid Technology Co
90916E	nFore Technology Co
90922C	Changzhi City Zhouyi Hengtong Inf…
9092B4	Diehl BGT Defence GmbH & Co
90935A	Commscope
90940A	Analog Devices
909497	Huawei Technologies CO
9094E4	D-Link
909507	Huawei Technologies CO
9096F3	Buffalo
9097D5	Espressif (ESP32)
9097F3	Samsung Electronics Co
909838	Huawei Device Co
909864	Impex-Sat GmbH&amp;Co
909877	Vestel Elektronik San ve Tic. A.S
909916	ELVEES NeoTek OJSC
909A4A	Tp-link Technologies CO
909A77	Texas Instruments
909B6F	Apple
909C4A	Apple
909D7D	Commscope
909DAC	Infinix mobility
909DE0	Newland Design + Assoc
909E24	ekey biometric systems
909F22	Zyxel Communications
909F33	EFM Networks
909F43	Accutron Instruments
90A0BE	Cannice
90A137	Beijing Splendidtel Communication…
90A196	Privat registriert
90A1BA	PNetworks Electronics Information
90A210	United Telecoms
90A25B	Apple
90A2DA	Gheo SA
90A365	HMD Global
90A46A	Sisnet CO
90A4DE	WNC
90A57D	Huawei Device Co
90A5AF	Huawei Technologies CO
90A62F	Naver
90A6BF	Quectel Wireless Solutions Co
90A783	JSW Pacific
90A7BF	EM Microelectronic
90A7C1	Pakedge Device and Software
90A822	Amazon
90A935	JWEntertainment
90A9F70	Versta
90A9F71	Shenzhen Chainway Information Tec…
90A9F72	Suzhou Lingchen Acquisition Compu…
90A9F73	Suzhou Etag-Technology
90A9F74	Lab-el Elektronika Laboratoryjna
90A9F75	Shenzhen DOOGEE Hengtong Technolo…
90A9F76	Shenzhen Eevin Technology Co
90A9F77	Guangdong Keruide Electrical Tech…
90A9F78	Baoding Forlinx Embeddedtechnolog…
90A9F79	Zekler Safety
90A9F7A	Chi Geng Technology Co
90A9F7B	Kranze Technology Solutions
90A9F7C	SkyLine Limited Technologies Co
90A9F7D	Shanghai Jiehezhi Technology Co
90A9F7E	The Engineerix
90AAC3	Hitron Technologies
90AB96	Silicon Laboratories
90AC3F	BrightSign
90AC6D	Apple
90ADF7	vivo Mobile Communication Co
90ADFC	Telechips
90AE1B	Tp-link Technologies CO
90AF59	Choice IT Global
90AFD1	netKTI Co
90B021	Intel
90B0ED	Apple
90B11C	Dell
90B134	Commscope
90B141	Motorola Mobility
90B144	Samsung Electronics Co
90B176	Intel
90B1E0	Beijing Nebula Link Technology Co
90B21F	Apple
90B339	Espressif (ESP32)
90B4DD	ZPT R&d
90B57F	Shenzhen iComm Semiconductor CO
90B622	Samsung Electronics Co
90B67A	Shenzhen Skyworth Digital Technol…
90B685	Weifang Goertek Electronics CO
90B686	Murata Manufacturing Co
90B790	Apple
90B832	Extreme Networks
90B8D0	Joyent
90B8E0	Shenzhen Yanray Technology CO
90B931	Apple
90B942	zte
90B97D	Johnson Outdoors Marine Electroni…
90B9F9	Motorola Mobility
90BA09	Huawei Technologies CO
90BDE6	Quectel Wireless Solutions Co
90BFD9	Smart Innovation
90C115	Sony
90C119	Nokia
90C1C6	Apple
90C35F	Nanjing Jiahao Technology Co
90C54A	vivo Mobile Communication Co
90C6820	Shenzhen Lencotion Technology Co
90C6821	Shenzhen Photon Broadband Technol…
90C6822	ekey biometric systems
90C6823	Innovative Electronic Technology
90C6824	Neone
90C6825	S.A.E.T
90C6826	Nanjing Jiexi Technologies Co
90C6827	Cinet
90C6828	Teletek Electronics
90C6829	ACT
90C682A	Beijing Acorn Networks
90C682B	Lachmann & Rink
90C682C	Li Seng Technology
90C682D	PowerShield
90C682E	Shanghai HuRong Communication Tec…
90C682F	Privat registriert
90C710	zte
90C792	Commscope
90C7D8	zte
90C952	Durin
90C97E	Huawei Technologies CO
90C99B	Tesorion Nederland
90CAFA	Google
90CBA3	Tecno Mobile
90CC24	Synaptics
90CC7A	Huawei Device Co
90CCDF	Intel
90CD1F	Quectel Wireless Solutions Co
90CDB6	Hon Hai Precision Ind. Co
90CDE8	Apple
90CEB8	Texas Instruments
90CF15	Nokia
90CF6F	Dlogixs
90CF7D	Qingdao Hisense Communications Co
90D092	HUMAX Co
90D11B	Palomar Medical Technologies
90D20B	Nokia Shanghai Bell Co
90D3CF	Askey Computer
90D432	zte
90D473	vivo Mobile Communication Co
90D529	Accton Technology
90D689	Huahao Fangzhou Technology Co
90D733	Huawei Technologies CO
90D74F	Bookeen
90D7BE	Wavelab Global
90D7EB	Texas Instruments
90D852	Comtec Co
90D8F3	zte
90D92C	Hug-witschi
90DA4E	Avanu
90DA6A	FOCUS H&S Co
90DA72	Espressif (ESP32)
90DAF9	Siemens Rail Automation SAU
90DB46	E-lead Electronic CO
90DD5D	Apple
90DE80	Shenzhen Century Xinyang Technolo…
90DF06	Ciena
90DF46	Shanghai Tosun Technology
90DF7D	Realme Chongqing Mobile Telecommu…
90DFB7	s.m.s smart microwave sensors
90DFFB	Homerider Systems
90E0F0	IEEE 1722a Working
90E17B	Apple
90E202	Texas Instruments
90E2BA	Intel
90E2FC0	PEA
90E2FC1	Yite technology
90E2FC2	ShenZhen Temwey Innovation Techno…
90E2FC3	Shenzhen Hisource Technology Deve…
90E2FC4	Dongguan Kangyong electronics tec…
90E2FC5	Totalone Technology CO
90E2FC6	Sindoh Techno Co
90E2FC7	Fair Winds Digital srl
90E2FC8	bitsensing
90E2FC9	Huddly AS
90E2FCA	Power Engineering & Manufacturing
90E2FCB	Shenzhen Dingsheng Intelligent Te…
90E2FCC	Stanley Security
90E2FCD	Beijing Lanxum Computer Technolog…
90E2FCE	DevCom spol. s r.o
90E317	Mellanox Technologies
90E468	Guangzhou Shiyuan Electronic Tech…
90E4B0	Sharp
90E5B1	Espressif (ESP32)
90E643	Tesla
90E6BA	ASUSTek COMPUTER
90E710	New H3C Technologies Co
90E7C4	HTC
90E868	AzureWave Technology
90E95E	Cisco Systems
90EA60	SPI Lasers
90EB48	Shanghai XinMiaoLink Technology Co
90EB50	Cisco Systems
90EC50	C.o.b.o. SPA
90EC77	silicom
90ECE3	Nokia
90ECEA	Apple
90EEC7	Samsung Electronics Co
90EED9	Universal DE Desarrollos Electrón…
90EF4A	Dongguan Liesheng Electronic Co
90EF68	Zyxel Communications
90F005	Xi'an Molead Technology Co
90F04C	Nokia Solutions Co
90F052	MEIZU Technology Co
90F157	Garmin
90F1AA	Samsung Electronics Co
90F1B0	Hangzhou Anheng Info&Tech CO
90F260	Shenzhen Honesty Electronics Co
90F278	Radius Gateway
90F305	HUMAX Co
90F3B7	Kirisun Communications Co
90F3B8	China Mobile Group Device Co
90F4210	Gemstone Lights
90F4211	BeEnergy SG
90F4212	Catvision
90F4213	Sinpeng Technology Co
90F4214	Sansap Technology Pvt
90F4215	Desko
90F4216	Wuxi Sunning Smart Devices Co
90F4217	Senstar
90F4218	Mi-Jack Products
90F4219	Twunicom Life Tech. Co
90F421A	Proqualit Telecom LTDA
90F421B	Jiangsu MSInfo Technology Co
90F421C	Acoba
90F421D	Taichitel Technology Shanghai Co
90F421E	Velan Studios
90F4C1	Rand McNally
90F510	Technologie Optic.ca
90F644	Huawei Device Co
90F652	Tp-link Technologies CO
90F721	IndiNatus
90F72F	Phillips Machine & Welding Co
90F7B2	New H3C Technologies Co
90F80C	Samsung Electronics Co
90F82E	Amazon
90F861	u-blox
90F891	Kaon Group Co
90F964	Rawasi Co
90F970	Huawei Technologies CO
90F9B7	Huawei Technologies CO
90FB5B	Avaya
90FB5D	Beijing Xiaomi Mobile Software Co
90FB93	Renesas Design US
90FBA6	Hon Hai Precision Ind. Co
90FC55	Hyve Solutions
90FD61	Apple
90FD73	zte
90FD9F	Silicon Laboratories
90FEE2	ISIF
90FF79	Metro Ethernet Forum
90FFD6	Honor Device Co
940006	jinyoung
940070	Nokia
9400B0	Huawei Technologies CO
940149	AutoHotBox
94017D	Shenzhen Shlink.co
9401AC	Wuhan Qianyang Iotian Technology…
9401C2	Samsung Electronics Co
940230	Logitech
94026B	Optictimes Co
94049C	Huawei Technologies CO
9404E3	Vantiva
9405B6	Liling FullRiver Electronics & Te…
9405BB0	Qingdao Maotran Electronics co
9405BB1	Dongguan Kingtron Electronics Tec…
9405BB2	Dongguan CXWE Technology Co
9405BB3	Neutrik
9405BB4	Shenzhen Baolijie Technology Co
9405BB5	Chengdu Zhongheng Network Co
9405BB6	Zigpos
9405BB7	closip
9405BB8	iungo
9405BB9	Zimmer
9405BBA	SolarEdge Technologies
9405BBB	Austar Hearing Science AND Techni…
9405BBC	LAO Industria Ltda
9405BBD	Sunthink S&T Development Co
9405BBE	BAE Systems
940853	Liteon Technology
9408C7	Huawei Device Co
940937	HUMAX Co
9409C9	Alpsalpine CO
9409D3	shenzhen maxtopic technology co
940B19	Huawei Technologies CO
940B2D	NetView Technologies Co
940B83	zte
940BCD	Apple
940BD5	Himax Technologies
940BFA	EM Microelectronic
940C6D	Tp-link Technologies CO
940C98	Apple
940D2D	Universal Electronics
940D4B	Cisco Systems
940E2A	NXP Semiconductors
940E5F	Apple
940E6B	Huawei Technologies CO
940EE7	Huawei Technologies CO
940F3B	Askey Computer
94103E	Belkin
941042	Fanox Electronic S.L
94105A	Dell
9411DA	ITF Fröschl
941457	Shenzhen Sundray Technologies
94147A	vivo Mobile Communication Co
9415B2	Huawei Device Co
941625	Apple
941673	Point Core SARL
941700	Xiaomi
941724	Anhui Guoke Ruidian communication…
941787	Nokia
941865	Netgear
941882	Hewlett Packard Enterprise
94193A	Elvaco
941C56	Actiontec Electronics
941D1C	TLab West Systems
941DD4	Google
941F3A	Ambiq
941FA2	Wuhan YuXin Semiconductor Co
942053	Nokia
942157	Apple
942197	Stalmart Technology
94224C	Qingdao Haier Technology Co
94236E	Shenzhen Junlan Electronic
942453	Huawei Technologies CO
9424B8	Gree Electric Appliances
9424E1	Alcatel-Lucent Enterprise
942533	Huawei Technologies CO
94261D	Huawei Technologies CO
94270E	Intel
942770	BSH Hausgeräte
942790	TCT mobile
94282E	New H3C Technologies Co
94286F	zte
94290C	Shenyang wisdom Foundation Techno…
94292F	New H3C Technologies Co
942957	Airpo Networks Technology Co
94298D	Shanghai AdaptComm Technology Co
942A3F	Diversey
942A6F	Ubiquiti
942AD6	Texas Instruments
942B68	Apple
942CB3	HUMAX Co
942D3A	Prizor Viztech
942DDC	Samsung Electronics Co
942E17	Schneider Electric Canada
942E63	Finsécur
94319B	Alphatronics BV
9431CB	vivo Mobile Communication Co
943251	Askey Computer
9432C1	Honor Device Co
9433D8	Cisco Systems
9433DD	Taco
94342F	Itel Mobile
943469	Silicon Laboratories
94350A	Samsung Electronics Co
943589	Huawei Technologies CO
94368B	GD Midea Air-Conditioning Equipme…
9436E0	Sichuan Bihong Broadcast &amp; Te…
9437F7	Huawei Device Co
9438AA	Technology Innovation Institute
94390E	Intel
9439E5	Hon Hai Precision Ind. Co
943A91	Amazon
943AF0	Nokia
943B22	Netgear
943B31	Arista Networks
